17640	-0.0355902	0.024019	0.0157694	0.00373848	0.230527	-0.633215	0	0	0.223511	-0.624243	196.699	0.00417059	0.0138257	0	0	0.154466	0.512064	0	1.52008	0.0183105
17641	-0.0355639	0.0240377	0.0052565	0.00373846	0.242047	-0.642093	0	0	0.230527	-0.633215	196.801	0.0040555	0.0141931	0	0	0.150204	0.525671	0	1.52039	0.0189209
17642	-0.0354851	0.0240938	0.0157696	0.0112153	0.249578	-0.654916	0	0	0.242047	-0.642093	196.793	0.00408	0.0145331	0	0	0.151111	0.538261	0	1.52069	0.0186157
17643	-0.0354063	0.0241125	0.0157696	0.00373838	0.25583	-0.664419	0	0	0.249578	-0.654916	196.827	0.00408411	0.014799	0	0	0.151264	0.548112	0	1.51642	0.0180054
17644	-0.0353274	0.0241686	0.0157697	0.011215	0.262589	-0.676673	0	0	0.25583	-0.664419	196.818	0.00411671	0.0151147	0	0	0.152471	0.559803	0	1.51367	0.0335693
17645	-0.0352748	0.024206	0.0105132	0.00747659	0.272538	-0.687769	0	0	0.262589	-0.676673	196.707	0.00406605	0.0154807	0	0	0.150594	0.57336	0	1.51703	0.0326538
17646	-0.0351434	0.0242994	0.0262832	0.0186911	0.274813	-0.704108	0	0	0.272538	-0.687769	196.827	0.00425058	0.0157605	0	0	0.157429	0.583723	0	1.52344	0.0100708
17647	-0.0349857	0.0244116	0.0315401	0.0224287	0.272555	-0.723512	0	0	0.274813	-0.704108	196.767	0.00457359	0.015989	0	0	0.169392	0.592185	0	1.51825	0.0213623
17648	-0.0347229	0.0245985	0.0525677	0.0373796	0.259403	-0.750549	0	0	0.272555	-0.723512	196.759	0.00523322	0.0160978	0	0	0.193823	0.596214	0	1.5213	0.020752
17649	-0.0343023	0.0248975	0.0841103	0.0598033	0.228237	-0.79031	0	0	0.259403	-0.750549	196.81	0.00645092	0.0160101	0	0	0.238923	0.592967	0	1.51947	0.0180054
17650	-0.0335663	0.0254207	0.147199	0.104644	0.162163	-0.854822	0	0	0.228237	-0.79031	196.733	0.00875131	0.0155432	0	0	0.324123	0.575673	0	1.52008	0.0216675
17651	-0.0322257	0.0263735	0.268131	0.190562	0.0284714	-0.96733	0	0	0.162163	-0.854822	196.793	0.0131498	0.0143422	0	0	0.487029	0.531194	0	1.52069	0.0164795
17652	-0.0311215	0.027158	0.220831	0.156895	-0.0851924	-1.06554	0	0	0.0284714	-0.96733	196.793	0.0169257	0.0133576	0	0	0.626877	0.494725	0	1.51917	0.0183105
17653	-0.0305694	0.0276248	0.110421	0.0933739	-0.122263	-1.11731	0	0	-0.0851924	-1.06554	196.81	0.0184377	0.013317	0	0	0.682877	0.493221	0	1.52008	0.0183105
17654	-0.0300436	0.0280356	0.105167	0.0821591	-0.139419	-1.15239	0	0	-0.122263	-1.11731	196.81	0.0192954	0.0134561	0	0	0.714644	0.498376	0	1.53015	0.0189209
17655	-0.0296492	0.028353	0.0788771	0.0634802	-0.144618	-1.17725	0	0	-0.139419	-1.15239	196.793	0.0197576	0.0137006	0	0	0.731763	0.507429	0	1.53076	0.032959
17656	-0.0294126	0.0285584	0.0473271	0.0410724	-0.132555	-1.18963	0	0	-0.144618	-1.17725	196.784	0.0196809	0.0141291	0	0	0.728922	0.523301	0	1.30676	0.00732422
17657	-0.0291759	0.0288011	0.0473278	0.0485371	-0.120713	-1.20602	0	0	-0.132555	-1.18963	196.759	0.0196657	0.0146099	0	0	0.72836	0.541107	0	1.32111	0.0189209
17658	-0.0287815	0.0290811	0.0788811	0.0560003	-0.130281	-1.2302	0	0	-0.120713	-1.20602	196.827	0.0202098	0.0147532	0	0	0.74851	0.546416	0	1.21857	0.0219727
17659	-0.0284134	0.0293424	0.073624	0.0522631	-0.14341	-1.25487	0	0	-0.130281	-1.2302	196.741	0.0208352	0.0148288	0	0	0.771675	0.549214	0	1.21948	0.015564
17660	-0.0282293	0.0294731	0.0368126	0.0261301	-0.136586	-1.26592	0	0	-0.14341	-1.25487	196.767	0.0208493	0.0151287	0	0	0.772198	0.560323	0	1.21857	0.0219727
17661	-0.0281768	0.0295104	0.0105179	0.00746558	-0.112568	-1.26517	0	0	-0.136586	-1.26592	196.759	0.0203357	0.015621	0	0	0.753174	0.578556	0	1.21674	0.0161743
17662	-0.0281242	0.0295477	0.010518	0.0074655	-0.0887331	-1.26484	0	0	-0.112568	-1.26517	196.81	0.0198319	0.0161155	0	0	0.734513	0.596869	0	1.21918	0.0198364
17663	-0.0279927	0.029641	0.0262951	0.0186634	-0.0770927	-1.27337	0	0	-0.0887331	-1.26484	196.75	0.0197094	0.0164806	0	0	0.729979	0.610391	0	1.21857	0.0189209
17664	-0.0278349	0.029753	0.0315543	0.0223955	-0.0725496	-1.2871	0	0	-0.0770927	-1.27337	196.776	0.0198094	0.0167708	0	0	0.733681	0.62114	0	1.21765	0.0170898
17665	-0.0276508	0.0298463	0.0368138	0.0186624	-0.0723003	-1.29999	0	0	-0.0725496	-1.2871	196.827	0.0199872	0.0169591	0	0	0.740267	0.628114	0	1.22955	0.0186157
17666	-0.0273616	0.0300516	0.0578509	0.0410555	-0.0842138	-1.32485	0	0	-0.0723003	-1.29999	196.75	0.02059	0.0170628	0	0	0.762591	0.631957	0	1.20911	0.0283813
17667	-0.0267568	0.0304808	0.120964	0.0858358	-0.132004	-1.37644	0	0	-0.0842138	-1.32485	196.844	0.022324	0.0167953	0	0	0.826814	0.622047	0	1.22131	0.0198364
17668	-0.025363	0.0314696	0.278758	0.197757	-0.26933	-1.49146	0	0	-0.132004	-1.37644	196.878	0.0268342	0.0155539	0	0	0.993859	0.576069	0	1.22192	0.00823975
17669	-0.0237587	0.0326446	0.320859	0.235	-0.439817	-1.63389	0	0	-0.26933	-1.49146	196.733	0.0324284	0.0140076	0	0	1.20105	0.518802	0	1.2149	0.0204468
17670	-0.0225488	0.0335023	0.241975	0.17154	-0.558254	-1.73606	0	0	-0.439817	-1.63389	196.767	0.0363605	0.0129793	0	0	1.34669	0.480713	0	1.21979	0.0158691
17671	-0.0216019	0.0342106	0.189381	0.141676	-0.627817	-1.8063	0	0	-0.558254	-1.73606	196.818	0.0388154	0.0125206	0	0	1.43761	0.463728	0	1.21765	0.0180054
17672	-0.021181	0.0345834	0.084172	0.0745556	-0.631476	-1.83468	0	0	-0.627817	-1.8063	196.793	0.0392953	0.0128472	0	0	1.45538	0.475824	0	1.21918	0.0216675
17673	-0.021181	0.0346207	0	0.00745514	-0.579842	-1.82021	0	0	-0.631476	-1.83468	196.81	0.0380084	0.0137229	0	0	1.40772	0.508257	0	1.2204	0.0180054
17674	-0.0211284	0.0346952	0.0105216	0.0149101	-0.532528	-1.8073	0	0	-0.579842	-1.82021	196.861	0.0368341	0.0145302	0	0	1.36422	0.538157	0	1.22009	0.020752
17675	-0.0208391	0.0349003	0.0578692	0.0410011	-0.522214	-1.81652	0	0	-0.532528	-1.8073	196.81	0.0367491	0.0148773	0	0	1.36108	0.55101	0	1.22192	0.0189209
17676	-0.0203393	0.0352543	0.0999576	0.0708147	-0.546169	-1.84922	0	0	-0.522214	-1.81652	196.835	0.0377155	0.0148403	0	0	1.39687	0.549642	0	1.22894	0.0183105
17677	-0.0194975	0.0358133	0.168354	0.111799	-0.613028	-1.90875	0	0	-0.546169	-1.84922	196.767	0.0399615	0.0142861	0	0	1.48006	0.529116	0	1.22498	0.0253296
17678	-0.0183664	0.0366144	0.226235	0.160216	-0.716491	-1.99777	0	0	-0.613028	-1.90875	196.707	0.0433931	0.0133844	0	0	1.60715	0.49572	0	1.21246	0.0119019
17679	-0.0172088	0.0374339	0.231506	0.163906	-0.823205	-2.09052	0	0	-0.716491	-1.99777	196.741	0.0469459	0.0124677	0	0	1.73874	0.461765	0	1.21979	0.0198364
17680	-0.0165511	0.0378995	0.131541	0.0931121	-0.869188	-2.14029	0	0	-0.823205	-2.09052	196.784	0.0486161	0.012212	0	0	1.8006	0.452297	0	1.21704	0.0177002
17681	-0.0161039	0.038216	0.0894498	0.0633096	-0.876786	-2.16291	0	0	-0.869188	-2.14029	196.741	0.0490967	0.0123744	0	0	1.8184	0.458312	0	1.21887	0.0167847
17682	-0.0158145	0.0384208	0.05788	0.0409622	-0.865452	-2.17216	0	0	-0.876786	-2.16291	196.844	0.0489908	0.0127432	0	0	1.81447	0.471969	0	1.21887	0.0216675
17683	-0.0155777	0.0385884	0.0473568	0.0335128	-0.849644	-2.17826	0	0	-0.865452	-2.17216	196.835	0.0487464	0.0131608	0	0	1.80542	0.487438	0	1.21674	0.0167847
17684	-0.0151041	0.0389235	0.0947145	0.0670211	-0.863377	-2.20527	0	0	-0.849644	-2.17826	196.759	0.0494178	0.0132571	0	0	1.83029	0.491004	0	1.21918	0.0189209
17685	-0.014078	0.0396495	0.205219	0.145192	-0.945555	-2.28071	0	0	-0.863377	-2.20527	196.827	0.0522108	0.0126082	0	0	1.93373	0.466972	0	1.21918	0.0204468
17686	-0.0129993	0.0403753	0.21575	0.145164	-1.04452	-2.36403	0	0	-0.945555	-2.28071	196.776	0.0554673	0.0117196	0	0	2.05434	0.43406	0	1.21918	0.0152588
17687	-0.0124467	0.0407288	0.110508	0.0707105	-1.08104	-2.40242	0	0	-1.04452	-2.36403	196.793	0.0567776	0.0115005	0	0	2.10287	0.425946	0	1.2204	0.0201416
17688	-0.0119994	0.0410079	0.0894603	0.0558194	-1.09003	-2.42184	0	0	-1.08104	-2.40242	196.776	0.0572418	0.011588	0	0	2.12007	0.429187	0	1.20636	0.0256348
17689	-0.0112101	0.0415289	0.157873	0.104185	-1.13625	-2.46792	0	0	-1.09003	-2.42184	196.733	0.0588646	0.011275	0	0	2.18017	0.417593	0	1.21887	0.0332642
17690	-0.0101575	0.0422357	0.210502	0.141371	-1.22076	-2.54132	0	0	-1.13625	-2.46792	196.895	0.0616772	0.0105483	0	0	2.28434	0.390679	0	1.21307	0.00549316
17691	-0.00949971	0.0426635	0.131566	0.0855538	-1.26607	-2.58718	0	0	-1.22076	-2.54132	196.776	0.0632778	0.0102513	0	0	2.34362	0.379677	0	1.21643	0.0244141
17692	-0.00897344	0.0429982	0.105254	0.0669484	-1.28452	-2.6142	0	0	-1.26607	-2.58718	196.818	0.0640482	0.0102487	0	0	2.37216	0.379582	0	1.22101	0.0180054
17693	-0.00839454	0.0433701	0.115781	0.0743801	-1.30756	-2.64455	0	0	-1.28452	-2.6142	196.759	0.0649618	0.0101976	0	0	2.40599	0.37769	0	1.21643	0.0186157
17694	-0.00786826	0.0437048	0.105256	0.0669359	-1.3288	-2.6737	0	0	-1.30756	-2.64455	196.682	0.0658211	0.010167	0	0	2.43782	0.376555	0	1.41907	0.0219727
17695	-0.00736829	0.0440209	0.0999942	0.0632118	-1.34755	-2.70114	0	0	-1.3288	-2.6737	196.818	0.0666036	0.0101643	0	0	2.4668	0.376457	0	1.41754	0.0170898
17696	-0.00676305	0.0444484	0.121047	0.0855134	-1.37875	-2.74141	0	0	-1.34755	-2.70114	196.801	0.067829	0.0100832	0	0	2.51219	0.373451	0	1.41937	0.0186157
17697	-0.00639465	0.0446715	0.073681	0.0446119	-1.38817	-2.76306	0	0	-1.37875	-2.74141	196.801	0.068334	0.0101936	0	0	2.53089	0.377541	0	1.41937	0.017395
17698	-0.00636833	0.0446901	0.00526294	0.00371754	-1.35593	-2.75808	0	0	-1.38817	-2.76306	196.844	0.0675882	0.0107979	0	0	2.50327	0.399921	0	1.42395	0.0177002
17699	-0.00634202	0.0446715	0.00526295	-0.00371754	-1.3198	-2.74724	0	0	-1.35593	-2.75808	196.81	0.0666775	0.0114006	0	0	2.46954	0.422245	0	1.42548	0.0250244
17700	-0.00631571	0.0446529	0.00526295	-0.00371756	-1.29018	-2.7399	0	0	-1.3198	-2.74724	196.699	0.0659528	0.0119165	0	0	2.4427	0.441351	0	1.41357	0.010376
17701	-0.00623676	0.0446343	0.0157889	-0.00371758	-1.27094	-2.7361	0	0	-1.29018	-2.7399	196.835	0.0654961	0.0122654	0	0	2.42578	0.454275	0	1.42456	0.0247192
17702	-0.00615782	0.0446529	0.0157889	0.00371758	-1.25619	-2.73888	0	0	-1.27094	-2.7361	196.861	0.0652266	0.0126138	0	0	2.4158	0.467179	0	1.41754	0.0216675
17703	-0.00610519	0.0446157	0.0105259	-0.00743517	-1.24043	-2.73829	0	0	-1.25619	-2.73888	196.724	0.0648883	0.0129354	0	0	2.40327	0.479088	0	1.41785	0.0152588
17704	-0.00605256	0.0445786	0.0105259	-0.00743524	-1.22547	-2.73747	0	0	-1.24043	-2.73829	196.801	0.0645634	0.013237	0	0	2.39124	0.490259	0	1.41937	0.0201416
17705	-0.00599993	0.0445414	0.0105259	-0.00743531	-1.21182	-2.73802	0	0	-1.22547	-2.73747	196.827	0.0642851	0.0135307	0	0	2.38093	0.501138	0	1.41815	0.0143433
17706	-0.0059473	0.0445042	0.0105259	-0.00743539	-1.1991	-2.73955	0	0	-1.21182	-2.73802	196.776	0.0640407	0.0138187	0	0	2.37188	0.511805	0	1.42029	0.0201416
17707	-0.00589467	0.044467	0.0105259	-0.00743546	-1.18708	-2.7418	0	0	-1.1991	-2.73955	196.776	0.0638208	0.0141026	0	0	2.36373	0.522318	0	1.521	0.0192261
17708	-0.00581572	0.0444113	0.0157889	-0.0111533	-1.17837	-2.74258	0	0	-1.18708	-2.7418	196.793	0.0636496	0.0142959	0	0	2.35739	0.529478	0	1.51978	0.0189209
17709	-0.00571046	0.0443369	0.0210519	-0.0148714	-1.17338	-2.74137	0	0	-1.17837	-2.74258	196.776	0.0635278	0.0143833	0	0	2.35288	0.532715	0	1.51855	0.0192261
17710	-0.00549994	0.0442625	0.0421039	-0.0148716	-1.18013	-2.74031	0	0	-1.17338	-2.74137	196.776	0.0636541	0.0142269	0	0	2.35756	0.526921	0	1.51489	0.0268555
17711	-0.00499996	0.0440581	0.0999972	-0.0408985	-1.21965	-2.72589	0	0	-1.18013	-2.74031	196.801	0.0642768	0.0131945	0	0	2.38062	0.488684	0	1.52222	0.0274658
17712	-0.00407892	0.0436304	0.184207	-0.0855222	-1.30846	-2.68539	0	0	-1.21965	-2.72589	196.853	0.0655611	0.010759	0	0	2.42819	0.39848	0	1.521	0.00579834
17713	-0.00297368	0.0430354	0.22105	-0.119004	-1.42048	-2.62448	0	0	-1.30846	-2.68539	196.759	0.0670415	0.0075477	0	0	2.48302	0.279544	0	1.51825	0.0234985
17714	-0.00176316	0.0422543	0.242104	-0.156221	-1.53844	-2.54462	0	0	-1.42048	-2.62448	196.75	0.0683769	0.00394259	0	0	2.53248	0.146022	0	1.52191	0.0161743
17715	-0.000736842	0.0416033	0.205263	-0.130209	-1.62979	-2.48033	0	0	-1.53844	-2.54462	196.818	0.0693762	0.00111612	0	0	2.56949	0.0413379	0	1.51886	0.0180054
17716	5.26E-05	0.041194	0.157895	-0.0818569	-1.6842	-2.45084	0	0	-1.62979	-2.48033	196.801	0.0700967	-0.000442559	0	0	2.59618	-0.0163911	0	1.521	0.0192261
17717	0.00113158	0.04058	0.215789	-0.122802	-1.76167	-2.40704	0	0	-1.6842	-2.45084	196.81	0.0710966	-0.00268709	0	0	2.63321	-0.0995219	0	1.51978	0.017395
17718	0.00278947	0.039482	0.331578	-0.219605	-1.90767	-2.30619	0	0	-1.76167	-2.40704	196.818	0.0727208	-0.00717767	0	0	2.69336	-0.26584	0	1.5213	0.0192261
17719	0.00442102	0.0384767	0.326311	-0.201051	-2.05907	-2.20757	0	0	-1.90767	-2.30619	196.818	0.07449	-0.0117497	0	0	2.75889	-0.435172	0	1.52008	0.0198364
17720	0.0059473	0.0376946	0.305255	-0.156411	-2.1888	-2.14238	0	0	-2.05907	-2.20757	196.759	0.0762803	-0.0153928	0	0	2.8252	-0.570104	0	1.52527	0.0204468
17721	0.00713146	0.0372291	0.236832	-0.0931173	-2.2729	-2.11992	0	0	-2.1888	-2.14238	196.776	0.0777224	-0.017473	0	0	2.87861	-0.64715	0	1.52527	0.0213623
17722	0.00810509	0.0372477	0.194726	0.00372491	-2.32401	-2.156	0	0	-2.2729	-2.11992	196.759	0.0793055	-0.0180307	0	0	2.93724	-0.667805	0	1.51123	0.0088501
17723	0.00942077	0.0375084	0.263138	0.0521468	-2.40946	-2.2238	0	0	-2.32401	-2.156	196.707	0.0820584	-0.0188569	0	0	3.0392	-0.698403	0	1.52252	0.0204468
17724	0.0114732	0.0374712	0.410481	-0.00744932	-2.58482	-2.25534	0	0	-2.40946	-2.2238	196.793	0.086179	-0.0220809	0	0	3.19181	-0.817811	0	1.51917	0.0222778
17725	0.0138149	0.0367448	0.468346	-0.145277	-2.80438	-2.19728	0	0	-2.58482	-2.25534	196.75	0.0899517	-0.027504	0	0	3.33155	-1.01866	0	1.51886	0.0170898
17726	0.0156303	0.0360183	0.363079	-0.145305	-2.9626	-2.12229	0	0	-2.80438	-2.19728	196.776	0.0921995	-0.0318828	0	0	3.4148	-1.18085	0	1.52008	0.0219727
17727	0.0171562	0.0355711	0.305181	-0.0894328	-3.06786	-2.08386	0	0	-2.9626	-2.12229	196.724	0.0938576	-0.0346333	0	0	3.47621	-1.28272	0	1.51825	0.017395
17728	0.0181822	0.0352916	0.205199	-0.055901	-3.1122	-2.07373	0	0	-3.06786	-2.08386	196.759	0.0946423	-0.0357058	0	0	3.50527	-1.32244	0	1.52069	0.0198364
17729	0.0188136	0.0351052	0.126273	-0.0372697	-3.1069	-2.0768	0	0	-3.1122	-2.07373	197.117	0.0945747	-0.0355511	0	0	3.50277	-1.31671	0	0.715332	0.0170898
17730	0.0193134	0.0348257	0.0999637	-0.0559081	-3.088	-2.06944	0	0	-3.1069	-2.0768	196.776	0.0940745	-0.03526	0	0	3.48424	-1.30593	0	0.716248	0.0167847
17731	0.0200499	0.0343038	0.147311	-0.104373	-3.10309	-2.03137	0	0	-3.088	-2.06944	196.81	0.0938494	-0.0361168	0	0	3.4759	-1.33766	0	0.715637	0.0186157
17732	0.0216019	0.033204	0.310392	-0.219977	-3.22022	-1.92557	0	0	-3.10309	-2.03137	196.853	0.0947989	-0.040073	0	0	3.51107	-1.48419	0	0.710449	0.0259399
17733	0.0237061	0.0316747	0.420836	-0.305841	-3.41689	-1.76471	0	0	-3.22022	-1.92557	196.793	0.0966317	-0.0464776	0	0	3.57895	-1.72139	0	0.718689	0.0234985
17734	0.0259415	0.0300889	0.447093	-0.317166	-3.63107	-1.59852	0	0	-3.41689	-1.76471	196.861	0.0987552	-0.0533243	0	0	3.6576	-1.97497	0	0.718689	0.0109863
17735	0.0280453	0.0285584	0.420746	-0.306103	-3.82108	-1.44943	0	0	-3.63107	-1.59852	196.767	0.100616	-0.0594221	0	0	3.72651	-2.20082	0	0.714417	0.0204468
17736	0.0302802	0.0268591	0.446988	-0.339851	-4.0117	-1.29298	0	0	-3.82108	-1.44943	196.776	0.102384	-0.0656371	0	0	3.79201	-2.431	0	0.718689	0.0189209
17737	0.0322257	0.0252151	0.389093	-0.3288	-4.16765	-1.1454	0	0	-4.0117	-1.29298	196.776	0.103553	-0.0710001	0	0	3.8353	-2.62963	0	0.718079	0.0170898
17738	0.0336189	0.0237386	0.278645	-0.295301	-4.25238	-1.02366	0	0	-4.16765	-1.1454	196.784	0.103598	-0.0745046	0	0	3.83695	-2.75943	0	0.716858	0.0198364
17739	0.0346703	0.0223924	0.210281	-0.269242	-4.2887	-0.923423	0	0	-4.25238	-1.02366	196.81	0.102934	-0.0766894	0	0	3.81235	-2.84035	0	0.716553	0.0189209
17740	0.0356428	0.0208025	0.194496	-0.317987	-4.31632	-0.800499	0	0	-4.2887	-0.923423	196.801	0.101765	-0.0790147	0	0	3.76908	-2.92647	0	0.717468	0.0219727
17741	0.0361684	0.0191931	0.105128	-0.321873	-4.30361	-0.669608	0	0	-4.31632	-0.800499	196.793	0.099639	-0.0806084	0	0	3.69033	-2.9855	0	0.718384	0.0180054
17742	0.0366678	0.0178639	0.0998674	-0.265844	-4.28689	-0.570793	0	0	-4.30361	-0.669608	196.801	0.0978847	-0.0816624	0	0	3.62536	-3.02453	0	0.719604	0.0189209
17743	0.0371145	0.0170586	0.089352	-0.161053	-4.27536	-0.535773	0	0	-4.28689	-0.570793	196.776	0.0971456	-0.0819187	0	0	3.59799	-3.03403	0	0.722961	0.0186157
17744	0.0371145	0.0167964	0	-0.0524438	-4.22342	-0.567278	0	0	-4.27536	-0.535773	196.818	0.0965058	-0.0803834	0	0	3.57429	-2.97716	0	0.708618	0.012207
17745	0.0367992	0.016684	-0.0630717	-0.0224771	-4.13569	-0.617309	0	0	-4.22342	-0.567278	196.895	0.0953794	-0.0778351	0	0	3.53257	-2.88278	0	0.721741	0.0250244
17746	0.0363261	0.0163843	-0.0946102	-0.0599425	-4.03555	-0.637138	0	0	-4.13569	-0.617309	196.87	0.0935642	-0.0754564	0	0	3.46534	-2.79468	0	0.516357	0.0204468
17747	0.0354588	0.0158785	-0.173461	-0.101165	-3.90188	-0.619692	0	0	-4.03555	-0.637138	196.741	0.0905171	-0.0729051	0	0	3.35248	-2.70019	0	0.514832	0.015564
17748	0.0341183	0.0151477	-0.268096	-0.146153	-3.72029	-0.56812	0	0	-3.90188	-0.619692	196.827	0.0859813	-0.069835	0	0	3.18449	-2.58648	0	0.416565	0.0219727
17749	0.0329617	0.0145105	-0.231319	-0.12744	-3.56188	-0.520508	0	0	-3.72029	-0.56812	196.844	0.0819875	-0.0671944	0	0	3.03657	-2.48868	0	0.41626	0.0170898
17750	0.0323045	0.0141544	-0.131439	-0.0712268	-3.47619	-0.506655	0	0	-3.56188	-0.520508	196.801	0.0799961	-0.0655967	0	0	2.96282	-2.42951	0	0.41626	0.0189209
17751	0.0319365	0.0142294	-0.0736082	0.0149957	-3.4403	-0.54471	0	0	-3.47619	-0.506655	196.801	0.0797853	-0.0643044	0	0	2.95501	-2.38164	0	0.415039	0.0192261
17752	0.0314107	0.0148292	-0.105158	0.119954	-3.3932	-0.644066	0	0	-3.4403	-0.54471	196.776	0.0802109	-0.0619063	0	0	2.97078	-2.29282	0	0.415344	0.0183105
17753	0.0302802	0.0157099	-0.226101	0.176145	-3.27432	-0.775827	0	0	-3.3932	-0.644066	196.81	0.0795937	-0.0575443	0	0	2.94791	-2.13127	0	0.417786	0.0183105
17754	0.0285186	0.0170025	-0.352327	0.258515	-3.075	-0.944662	0	0	-3.27432	-0.775827	196.75	0.0778187	-0.0509709	0	0	2.88217	-1.88781	0	0.409851	0.0228882
17755	0.0265464	0.0184443	-0.394438	0.288375	-2.84784	-1.12484	0	0	-3.075	-0.944662	196.861	0.0756222	-0.0436536	0	0	2.80082	-1.6168	0	0.0198364	0.0128174
17756	0.0244688	0.0199231	-0.415519	0.295743	-1.68169	-1.76094	0	0	-2.84784	-1.12484	196.844	0.0602404	-0.0101936	0	0	2.23113	-0.377539	0	0.0140381	0.00793457
17757	0.0228381	0.0212702	-0.326133	0.26943	-1.52529	-1.42615	0	0	-1.68169	-1.76094	196.656	0.0522076	-0.0116758	0	0	1.93362	-0.432437	0	0.0158691	0.0204468
17758	0.0222332	0.0222241	-0.120991	0.190784	-1.4983	-1.03692	0	0	-1.52529	-1.42615	196.947	0.0461114	-0.0166417	0	0	1.70783	-0.616361	0	0.0170898	0.0183105
17759	0.0227066	0.0230843	0.094689	0.172036	-1.60926	-0.624525	0	0	-1.4983	-1.03692	196.801	0.0425748	-0.0248255	0	0	1.57685	-0.919463	0	0.0167847	0.0247192
17760	0.0238113	0.0243929	0.220933	0.261714	-1.79747	-0.259638	0	0	-1.60926	-0.624525	196.716	0.041331	-0.033952	0	0	1.53078	-1.25748	0	0.0180054	0.0216675
17761	0.0253104	0.0265043	0.299819	0.422279	-2.01796	0.00805959	0	0	-1.79747	-0.259638	196.955	0.0421445	-0.0423736	0	0	1.56091	-1.56939	0	0.0201416	0.0189209
17762	0.0272038	0.0299023	0.378686	0.67961	-2.26407	0.125959	0	0	-2.01796	0.00805959	196.75	0.0456229	-0.0492028	0	0	1.68974	-1.82232	0	0.0198364	0.0335693
17763	0.0282293	0.0345461	0.205105	0.928768	-2.40191	0.0980357	0	0	-2.26407	0.125959	196.801	0.0489064	-0.0516926	0	0	1.81135	-1.91454	0	0.0180054	0.0231934
